country,date,year_month,export_value,import_value,trade_balance
파나마,2025-09-01,2025-09,184987,24853,160134
파나마,2025-10-01,2025-10,209902,1832,208070
파나마,2025-11-01,2025-11,70369,2224,68145
파나마,2025-12-01,2025-12,69120,2047,67073
파나마,2026-01-01,2026-01,168989,2016,166972
파나마,2026-02-01,2026-02,164137,81679,82459
파나마,2026-03-01,2026-03,184291,16199,168092
파나마,2026-04-01,2026-04,29320,2469,26850
파나마,2026-05-01,2026-05,71148,2516,68632
파나마,2026-06-01,2026-06,103569,3843,99726
파나마,2026-07-01,2026-07,124153,9305,114848
파나마운하지역,2024-01-01,2024-01,0,0,0
파나마운하지역,2024-02-01,2024-02,0,0,0
파나마운하지역,2024-03-01,2024-03,0,0,0
파나마운하지역,2024-04-01,2024-04,0,0,0
파나마운하지역,2024-05-01,2024-05,0,0,0
파나마운하지역,2024-06-01,2024-06,0,0,0
파나마운하지역,2024-07-01,2024-07,0,0,0
파나마운하지역,2024-08-01,2024-08,0,0,0
파나마운하지역,2024-09-01,2024-09,0,0,0
파나마운하지역,2024-10-01,2024-10,0,0,0
파나마운하지역,2024-11-01,2024-11,0,0,0
파나마운하지역,2024-12-01,2024-12,0,0,0
파나마운하지역,2025-01-01,2025-01,0,0,0
파나마운하지역,2025-02-01,2025-02,0,0,0
파나마운하지역,2025-03-01,2025-03,0,0,0
파나마운하지역,2025-04-01,2025-04,0,0,0
파나마운하지역,2025-05-01,2025-05,0,0,0
파나마운하지역,2025-06-01,2025-06,0,0,0
파나마운하지역,2025-07-01,2025-07,0,0,0
파나마운하지역,2025-08-01,2025-08,0,0,0
파나마운하지역,2025-09-01,2025-09,0,0,0
파나마운하지역,2025-10-01,2025-10,0,0,0
파나마운하지역,2025-11-01,2025-11,0,0,0
파나마운하지역,2025-12-01,2025-12,0,0,0
파나마운하지역,2026-01-01,2026-01,0,0,0
파나마운하지역,2026-02-01,2026-02,0,0,0
파나마운하지역,2026-03-01,2026-03,0,0,0
파나마운하지역,2026-04-01,2026-04,0,0,0
파나마운하지역,2026-05-01,2026-05,0,0,0
파나마운하지역,2026-06-01,2026-06,0,0,0
파나마운하지역,2026-07-01,2026-07,0,0,0
파라과이,2024-01-01,2024-01,10392,19662,-9269
파라과이,2024-02-01,2024-02,5740,25243,-19503
파라과이,2024-03-01,2024-03,9780,7826,1954
파라과이,2024-04-01,2024-04,8745,27001,-18256
파라과이,2024-05-01,2024-05,8477,2246,6230
파라과이,2024-06-01,2024-06,10928,593,10335
파라과이,2024-07-01,2024-07,13124,286,12837
파라과이,2024-08-01,2024-08,13009,517,12492
파라과이,2024-09-01,2024-09,11765,706,11059
파라과이,2024-10-01,2024-10,9526,305,9221
파라과이,2024-11-01,2024-11,8797,690,8107
파라과이,2024-12-01,2024-12,14655,302,14353
파라과이,2025-01-01,2025-01,58354,544,57811
파라과이,2025-02-01,2025-02,9869,1571,8298
파라과이,2025-03-01,2025-03,50746,245,50500
파라과이,2025-04-01,2025-04,9794,451,9343
파라과이,2025-05-01,2025-05,8187,1507,6680
파라과이,2025-06-01,2025-06,8765,838,7927
파라과이,2025-07-01,2025-07,51000,1686,49314
파라과이,2025-08-01,2025-08,7574,1670,5905
파라과이,2025-09-01,2025-09,13577,626,12951
파라과이,2025-10-01,2025-10,10126,6744,3383
파라과이,2025-11-01,2025-11,11148,3591,7557
파라과이,2025-12-01,2025-12,15300,330,14970
파라과이,2026-01-01,2026-01,11470,985,10486
파라과이,2026-02-01,2026-02,10729,281,10448
파라과이,2026-03-01,2026-03,18220,408,17813
파라과이,2026-04-01,2026-04,17467,638,16829
파라과이,2026-05-01,2026-05,11992,950,11041
파라과이,2026-06-01,2026-06,17879,1684,16195
파라과이,2026-07-01,2026-07,21767,1074,20693
파로에 군도,2024-01-01,2024-01,1,0,1
파로에 군도,2024-02-01,2024-02,0,0,0
파로에 군도,2024-03-01,2024-03,0,0,0
파로에 군도,2024-04-01,2024-04,0,246,-246
파로에 군도,2024-05-01,2024-05,0,0,0
파로에 군도,2024-06-01,2024-06,0,0,0
파로에 군도,2024-07-01,2024-07,0,0,0
파로에 군도,2024-08-01,2024-08,0,0,0
파로에 군도,2024-09-01,2024-09,0,0,0
파로에 군도,2024-10-01,2024-10,6,0,6
파로에 군도,2024-11-01,2024-11,0,229,-229
파로에 군도,2024-12-01,2024-12,2,0,2
파로에 군도,2025-01-01,2025-01,0,0,0
파로에 군도,2025-02-01,2025-02,0,0,0
파로에 군도,2025-03-01,2025-03,0,1,-1
파로에 군도,2025-04-01,2025-04,6,0,6
파로에 군도,2025-05-01,2025-05,0,0,0
파로에 군도,2025-06-01,2025-06,0,391,-391
파로에 군도,2025-07-01,2025-07,0,0,0
파로에 군도,2025-08-01,2025-08,0,41,-41
파로에 군도,2025-09-01,2025-09,16,229,-213
파로에 군도,2025-10-01,2025-10,0,73,-72
파로에 군도,2025-11-01,2025-11,0,35,-35
파로에 군도,2025-12-01,2025-12,300,1185,-885
파로에 군도,2026-01-01,2026-01,0,169,-169
파로에 군도,2026-02-01,2026-02,0,0,0
파로에 군도,2026-03-01,2026-03,0,166,-166
파로에 군도,2026-04-01,2026-04,0,162,-161
파로에 군도,2026-05-01,2026-05,313,409,-96
파로에 군도,2026-06-01,2026-06,1,0,1
파로에 군도,2026-07-01,2026-07,0,6,-6
파키스탄,2024-01-01,2024-01,135220,28205,107015
파키스탄,2024-02-01,2024-02,94943,29547,65396
파키스탄,2024-03-01,2024-03,84916,19349,65566
파키스탄,2024-04-01,2024-04,90319,43341,46979
파키스탄,2024-05-01,2024-05,80246,23454,56791
파키스탄,2024-06-01,2024-06,65817,23341,42476
파키스탄,2024-07-01,2024-07,64548,19338,45210
파키스탄,2024-08-01,2024-08,63292,15910,47382
파키스탄,2024-09-01,2024-09,82413,29529,52884
파키스탄,2024-10-01,2024-10,77552,18314,59239
파키스탄,2024-11-01,2024-11,64130,31485,32645
파키스탄,2024-12-01,2024-12,80478,15849,64629
파키스탄,2025-01-01,2025-01,107101,38186,68915
파키스탄,2025-02-01,2025-02,95917,20904,75012
파키스탄,2025-03-01,2025-03,116426,13572,102853
파키스탄,2025-04-01,2025-04,115633,27316,88317
파키스탄,2025-05-01,2025-05,93441,12919,80523
파키스탄,2025-06-01,2025-06,92755,23489,69266
파키스탄,2025-07-01,2025-07,121414,14664,106750
파키스탄,2025-08-01,2025-08,105628,16531,89098
파키스탄,2025-09-01,2025-09,168707,15710,152997
파키스탄,2025-10-01,2025-10,102288,22741,79547
파키스탄,2025-11-01,2025-11,93049,19707,73342
파키스탄,2025-12-01,2025-12,106639,29300,77339
파키스탄,2026-01-01,2026-01,88914,19673,69241
파키스탄,2026-02-01,2026-02,72731,16174,56557
파키스탄,2026-03-01,2026-03,108744,19192,89552
파키스탄,2026-04-01,2026-04,99231,29681,69550
파키스탄,2026-05-01,2026-05,86515,14413,72103
파키스탄,2026-06-01,2026-06,92131,16040,76091
파키스탄,2026-07-01,2026-07,111533,19131,92402
파푸아 뉴기니,2024-01-01,2024-01,4262,78480,-74218
파푸아 뉴기니,2024-02-01,2024-02,2632,13651,-11019
파푸아 뉴기니,2024-03-01,2024-03,3149,40426,-37277
파푸아 뉴기니,2024-04-01,2024-04,37185,62961,-25776
파푸아 뉴기니,2024-05-01,2024-05,3599,52039,-48440
파푸아 뉴기니,2024-06-01,2024-06,5613,70463,-64850
파푸아 뉴기니,2024-07-01,2024-07,5148,60738,-55590
파푸아 뉴기니,2024-08-01,2024-08,2429,90617,-88188
파푸아 뉴기니,2024-09-01,2024-09,9884,121386,-111502
파푸아 뉴기니,2024-10-01,2024-10,4768,151699,-146930
파푸아 뉴기니,2024-11-01,2024-11,4413,82696,-78283
파푸아 뉴기니,2024-12-01,2024-12,5004,176485,-171481
파푸아 뉴기니,2025-01-01,2025-01,6290,151530,-145240
파푸아 뉴기니,2025-02-01,2025-02,6203,25360,-19158
파푸아 뉴기니,2025-03-01,2025-03,3975,38033,-34058
파푸아 뉴기니,2025-04-01,2025-04,5299,220951,-215652
파푸아 뉴기니,2025-05-01,2025-05,3904,117440,-113537
파푸아 뉴기니,2025-06-01,2025-06,4126,117061,-112935
파푸아 뉴기니,2025-07-01,2025-07,6349,177692,-171344
파푸아 뉴기니,2025-08-01,2025-08,29722,147167,-117445
파푸아 뉴기니,2025-09-01,2025-09,33989,147866,-113877
파푸아 뉴기니,2025-10-01,2025-10,5943,157629,-151686
파푸아 뉴기니,2025-11-01,2025-11,38421,62729,-24307
파푸아 뉴기니,2025-12-01,2025-12,31558,162033,-130474
파푸아 뉴기니,2026-01-01,2026-01,7467,72873,-65406
파푸아 뉴기니,2026-02-01,2026-02,4359,132957,-128598
파푸아 뉴기니,2026-03-01,2026-03,61410,37842,23569
파푸아 뉴기니,2026-04-01,2026-04,4346,153987,-149640
파푸아 뉴기니,2026-05-01,2026-05,3950,82061,-78111
파푸아 뉴기니,2026-06-01,2026-06,65184,187704,-122520
파푸아 뉴기니,2026-07-01,2026-07,45503,118056,-72553
팔라우,2024-01-01,2024-01,545,34,511
팔라우,2024-02-01,2024-02,464,17,447
팔라우,2024-03-01,2024-03,236,0,236
팔라우,2024-04-01,2024-04,4869,14,4855
팔라우,2024-05-01,2024-05,186,72,114
팔라우,2024-06-01,2024-06,262,110,153
팔라우,2024-07-01,2024-07,378,0,378
팔라우,2024-08-01,2024-08,4506,19,4487
팔라우,2024-09-01,2024-09,143,32,111
팔라우,2024-10-01,2024-10,463,19,444
팔라우,2024-11-01,2024-11,4544,73,4472
팔라우,2024-12-01,2024-12,331,0,331
팔라우,2025-01-01,2025-01,597,24,572
팔라우,2025-02-01,2025-02,137,33,104
팔라우,2025-03-01,2025-03,331,44,287
팔라우,2025-04-01,2025-04,3973,43,3930
팔라우,2025-05-01,2025-05,207,47,160
팔라우,2025-06-01,2025-06,122,29,93
팔라우,2025-07-01,2025-07,4329,0,4329
팔라우,2025-08-01,2025-08,18,19,-1
팔라우,2025-09-01,2025-09,364,23,340
팔라우,2025-10-01,2025-10,248,19,230
팔라우,2025-11-01,2025-11,197,1,195
팔라우,2025-12-01,2025-12,2591,2,2589
팔라우,2026-01-01,2026-01,208,2,206
팔라우,2026-02-01,2026-02,146,37,109
팔라우,2026-03-01,2026-03,194,51,143
팔라우,2026-04-01,2026-04,345,44,301
팔라우,2026-05-01,2026-05,5506,0,5506
팔라우,2026-06-01,2026-06,284,28,256
팔라우,2026-07-01,2026-07,273,50,223
팔레스타인 해방기구,2024-01-01,2024-01,1553,30,1523
팔레스타인 해방기구,2024-02-01,2024-02,2295,170,2124
팔레스타인 해방기구,2024-03-01,2024-03,861,267,594
팔레스타인 해방기구,2024-04-01,2024-04,1823,0,1823
팔레스타인 해방기구,2024-05-01,2024-05,2190,22,2168
팔레스타인 해방기구,2024-06-01,2024-06,749,176,573
팔레스타인 해방기구,2024-07-01,2024-07,418,170,248
팔레스타인 해방기구,2024-08-01,2024-08,1254,0,1254
팔레스타인 해방기구,2024-09-01,2024-09,1959,262,1697
팔레스타인 해방기구,2024-10-01,2024-10,2750,95,2655
팔레스타인 해방기구,2024-11-01,2024-11,2564,87,2477
팔레스타인 해방기구,2024-12-01,2024-12,90,113,-23
팔레스타인 해방기구,2025-01-01,2025-01,918,0,918
팔레스타인 해방기구,2025-02-01,2025-02,739,101,637
팔레스타인 해방기구,2025-03-01,2025-03,1226,247,979
팔레스타인 해방기구,2025-04-01,2025-04,4331,388,3942
팔레스타인 해방기구,2025-05-01,2025-05,3442,91,3351
팔레스타인 해방기구,2025-06-01,2025-06,1577,137,1440
팔레스타인 해방기구,2025-07-01,2025-07,505,0,505
팔레스타인 해방기구,2025-08-01,2025-08,1256,103,1153
팔레스타인 해방기구,2025-09-01,2025-09,1021,3,1019
팔레스타인 해방기구,2025-10-01,2025-10,2209,178,2031
팔레스타인 해방기구,2025-11-01,2025-11,916,13,902
팔레스타인 해방기구,2025-12-01,2025-12,4121,0,4121
팔레스타인 해방기구,2026-01-01,2026-01,1041,21,1020
팔레스타인 해방기구,2026-02-01,2026-02,5655,125,5530
팔레스타인 해방기구,2026-03-01,2026-03,962,146,816
팔레스타인 해방기구,2026-04-01,2026-04,4622,355,4267
팔레스타인 해방기구,2026-05-01,2026-05,4012,0,4012
팔레스타인 해방기구,2026-06-01,2026-06,4917,283,4633
팔레스타인 해방기구,2026-07-01,2026-07,824,452,372
페루,2024-01-01,2024-01,48306,173245,-124939
페루,2024-02-01,2024-02,51989,334270,-282281
페루,2024-03-01,2024-03,56907,354658,-297752
페루,2024-04-01,2024-04,56607,242154,-185547
페루,2024-05-01,2024-05,54348,207906,-153559
페루,2024-06-01,2024-06,46441,195641,-149200
페루,2024-07-01,2024-07,48274,261437,-213162
페루,2024-08-01,2024-08,48496,119632,-71137
페루,2024-09-01,2024-09,47794,219787,-171993
페루,2024-10-01,2024-10,49768,212059,-162291
페루,2024-11-01,2024-11,45031,129141,-84110
페루,2024-12-01,2024-12,51700,151620,-99920
페루,2025-01-01,2025-01,40438,257596,-217158
페루,2025-02-01,2025-02,52078,228380,-176302
페루,2025-03-01,2025-03,45850,393420,-347570
페루,2025-04-01,2025-04,61355,346018,-284663
페루,2025-05-01,2025-05,49138,178407,-129268
페루,2025-06-01,2025-06,49164,214777,-165612
페루,2025-07-01,2025-07,61463,232842,-171378
페루,2025-08-01,2025-08,71150,244248,-173098
페루,2025-09-01,2025-09,58776,88811,-30035
페루,2025-10-01,2025-10,42047,114960,-72913
페루,2025-11-01,2025-11,46189,93202,-47013
페루,2025-12-01,2025-12,51354,167880,-116526
페루,2026-01-01,2026-01,46670,244782,-198112
페루,2026-02-01,2026-02,53286,280057,-226771
페루,2026-03-01,2026-03,55256,316050,-260795
페루,2026-04-01,2026-04,67714,193868,-126154
페루,2026-05-01,2026-05,57588,164883,-107295
페루,2026-06-01,2026-06,73754,425563,-351809
페루,2026-07-01,2026-07,77389,327255,-249867
포루투갈,2024-01-01,2024-01,230313,57381,172932
포루투갈,2024-02-01,2024-02,80765,35416,45349
포루투갈,2024-03-01,2024-03,75743,85596,-9852
포루투갈,2024-04-01,2024-04,84767,37646,47121
포루투갈,2024-05-01,2024-05,79324,50534,28791
포루투갈,2024-06-01,2024-06,76000,36549,39451
포루투갈,2024-07-01,2024-07,66144,39442,26702
포루투갈,2024-08-01,2024-08,197368,50612,146756
포루투갈,2024-09-01,2024-09,202811,37965,164845
포루투갈,2024-10-01,2024-10,71560,38732,32828
포루투갈,2024-11-01,2024-11,78174,20396,57778
포루투갈,2024-12-01,2024-12,58801,28371,30430
포루투갈,2025-01-01,2025-01,56928,37262,19665
포루투갈,2025-02-01,2025-02,95112,41019,54093
포루투갈,2025-03-01,2025-03,82963,42755,40207
포루투갈,2025-04-01,2025-04,75884,28547,47337
포루투갈,2025-05-01,2025-05,61925,26783,35142
포루투갈,2025-06-01,2025-06,67731,33177,34555
포루투갈,2025-07-01,2025-07,93839,41968,51871
포루투갈,2025-08-01,2025-08,74695,29484,45211
포루투갈,2025-09-01,2025-09,66749,36199,30550
포루투갈,2025-10-01,2025-10,77002,21725,55277
포루투갈,2025-11-01,2025-11,90771,25073,65698
포루투갈,2025-12-01,2025-12,73129,46411,26718
포루투갈,2026-01-01,2026-01,83948,32122,51827
포루투갈,2026-02-01,2026-02,86408,34054,52355
포루투갈,2026-03-01,2026-03,88885,49941,38943
포루투갈,2026-04-01,2026-04,83107,39229,43878
포루투갈,2026-05-01,2026-05,60821,26427,34393
포루투갈,2026-06-01,2026-06,74852,23242,51610
포루투갈,2026-07-01,2026-07,75665,29832,45833
포클랜드 군도,2024-01-01,2024-01,12,0,12
포클랜드 군도,2024-02-01,2024-02,0,0,0
포클랜드 군도,2024-03-01,2024-03,26,0,26
포클랜드 군도,2024-04-01,2024-04,9,0,9
포클랜드 군도,2024-05-01,2024-05,0,1,-1
포클랜드 군도,2024-06-01,2024-06,0,282,-282
포클랜드 군도,2024-07-01,2024-07,0,0,0
포클랜드 군도,2024-08-01,2024-08,0,0,0
포클랜드 군도,2024-09-01,2024-09,4,0,4
포클랜드 군도,2024-10-01,2024-10,0,0,0
포클랜드 군도,2024-11-01,2024-11,0,0,0
포클랜드 군도,2024-12-01,2024-12,0,0,0
포클랜드 군도,2025-01-01,2025-01,0,0,0
포클랜드 군도,2025-02-01,2025-02,0,0,0
포클랜드 군도,2025-03-01,2025-03,0,0,0
포클랜드 군도,2025-04-01,2025-04,0,0,0
포클랜드 군도,2025-05-01,2025-05,0,0,0
포클랜드 군도,2025-06-01,2025-06,0,297,-297
포클랜드 군도,2025-07-01,2025-07,0,61,-61
포클랜드 군도,2025-08-01,2025-08,0,371,-371
포클랜드 군도,2025-09-01,2025-09,176,0,176
포클랜드 군도,2025-10-01,2025-10,0,0,0
포클랜드 군도,2025-11-01,2025-11,0,0,0
포클랜드 군도,2025-12-01,2025-12,9,0,9
포클랜드 군도,2026-01-01,2026-01,2,0,2
포클랜드 군도,2026-02-01,2026-02,0,7,-7
포클랜드 군도,2026-03-01,2026-03,2,0,2
포클랜드 군도,2026-04-01,2026-04,5,0,5
포클랜드 군도,2026-05-01,2026-05,0,0,0
포클랜드 군도,2026-06-01,2026-06,0,0,0
포클랜드 군도,2026-07-01,2026-07,0,0,0
폴란드,2024-01-01,2024-01,756011,78811,677200
폴란드,2024-02-01,2024-02,495449,80697,414752
폴란드,2024-03-01,2024-03,555555,84908,470647
폴란드,2024-04-01,2024-04,712807,111964,600842
폴란드,2024-05-01,2024-05,608223,75905,532318
폴란드,2024-06-01,2024-06,771475,97254,674222
폴란드,2024-07-01,2024-07,968540,103104,865435
폴란드,2024-08-01,2024-08,837686,90678,747008
폴란드,2024-09-01,2024-09,1084324,96161,988163
폴란드,2024-10-01,2024-10,744203,77027,667176
폴란드,2024-11-01,2024-11,572575,64471,508104
폴란드,2024-12-01,2024-12,803442,108137,695305
폴란드,2025-01-01,2025-01,765206,80693,684513
폴란드,2025-02-01,2025-02,725083,67333,657750
폴란드,2025-03-01,2025-03,877946,68737,809209
폴란드,2025-04-01,2025-04,957555,73622,883933
폴란드,2025-05-01,2025-05,654533,82451,572082
폴란드,2025-06-01,2025-06,933260,97083,836177
폴란드,2025-07-01,2025-07,660892,100578,560314
폴란드,2025-08-01,2025-08,487198,85098,402100
폴란드,2025-09-01,2025-09,1424460,95366,1329094
폴란드,2025-10-01,2025-10,530231,89226,441005
폴란드,2025-11-01,2025-11,435894,104245,331650
폴란드,2025-12-01,2025-12,552464,116771,435693
폴란드,2026-01-01,2026-01,595462,86220,509242
폴란드,2026-02-01,2026-02,607790,93725,514065
폴란드,2026-03-01,2026-03,778578,114468,664110
폴란드,2026-04-01,2026-04,796088,114240,681847
폴란드,2026-05-01,2026-05,672197,115798,556399
폴란드,2026-06-01,2026-06,1107801,121386,986415
폴란드,2026-07-01,2026-07,985560,108542,877019
푸에르토리코,2024-01-01,2024-01,69518,22940,46578
푸에르토리코,2024-02-01,2024-02,82821,29050,53771
푸에르토리코,2024-03-01,2024-03,44543,35373,9170
푸에르토리코,2024-04-01,2024-04,41938,30770,11167
푸에르토리코,2024-05-01,2024-05,33026,25687,7339
푸에르토리코,2024-06-01,2024-06,51286,30461,20825
푸에르토리코,2024-07-01,2024-07,46609,26956,19653
푸에르토리코,2024-08-01,2024-08,49884,37445,12439
푸에르토리코,2024-09-01,2024-09,47984,31727,16257
푸에르토리코,2024-10-01,2024-10,40689,28031,12657
푸에르토리코,2024-11-01,2024-11,47283,33252,14031
푸에르토리코,2024-12-01,2024-12,94221,26585,67636
푸에르토리코,2025-01-01,2025-01,34894,11880,23014
푸에르토리코,2025-02-01,2025-02,37396,29101,8295
푸에르토리코,2025-03-01,2025-03,42124,27924,14201
푸에르토리코,2025-04-01,2025-04,34906,24441,10465
푸에르토리코,2025-05-01,2025-05,32915,28051,4864
푸에르토리코,2025-06-01,2025-06,28181,24550,3631
푸에르토리코,2025-07-01,2025-07,40744,38773,1972
푸에르토리코,2025-08-01,2025-08,29204,25606,3597
푸에르토리코,2025-09-01,2025-09,27906,37576,-9670
푸에르토리코,2025-10-01,2025-10,31839,52273,-20434
푸에르토리코,2025-11-01,2025-11,37474,28684,8790
푸에르토리코,2025-12-01,2025-12,42407,29894,12512
푸에르토리코,2026-01-01,2026-01,21039,23238,-2198
푸에르토리코,2026-02-01,2026-02,54816,19759,35057
푸에르토리코,2026-03-01,2026-03,32929,40363,-7434
푸에르토리코,2026-04-01,2026-04,26104,26045,59
푸에르토리코,2026-05-01,2026-05,30877,34970,-4093
푸에르토리코,2026-06-01,2026-06,21402,33263,-11861
푸에르토리코,2026-07-01,2026-07,34731,37655,-2924
프랑스,2024-01-01,2024-01,271950,588469,-316518
프랑스,2024-02-01,2024-02,334998,544239,-209241
프랑스,2024-03-01,2024-03,503339,613462,-110123
프랑스,2024-04-01,2024-04,503822,640793,-136970
프랑스,2024-05-01,2024-05,330628,615882,-285254
프랑스,2024-06-01,2024-06,434033,733389,-299356
프랑스,2024-07-01,2024-07,267948,646512,-378563
프랑스,2024-08-01,2024-08,797291,808423,-11133
프랑스,2024-09-01,2024-09,521705,533888,-12183
프랑스,2024-10-01,2024-10,306748,649011,-342264
프랑스,2024-11-01,2024-11,736866,624989,111878
프랑스,2024-12-01,2024-12,515079,1148633,-633554
프랑스,2025-01-01,2025-01,476678,482945,-6266
